#Wave		#Intensity
3729.471680	20909.080078
3728.725586	20967.099609
3727.979492	20824.830078
3727.233398	20734.281250
3726.487305	21254.064453
3725.741211	21186.072266
3724.994141	21124.560547
3724.248047	20801.634766
3723.500977	20943.505859
3722.753906	20888.511719
3722.006836	21017.417969
3721.259766	21114.029297
3720.512695	21265.431641
3719.764648	21194.296875
3719.017578	20881.392578
3718.269531	20713.638672
3717.522461	21087.386719
3716.774414	21009.880859
3716.026367	21064.494141
3715.278320	21312.371094
3714.529297	21138.240234
3713.781250	21092.976563
3713.033203	21034.847656
3712.284180	21221.400391
3711.535156	21153.613281
3710.787109	21259.630859
3710.038086	21169.333984
3709.289063	20779.865234
3708.539063	21191.474609
3707.790039	21307.064453
3707.041016	21268.265625
3706.291016	21223.048828
3705.541016	21650.392578
3704.791016	21421.925781
3704.041992	20833.609375
3703.291016	21350.773438
3702.541016	21437.291016
3701.791016	20740.046875
3701.041016	21330.839844
3700.290039	20999.888672
3699.539063	21340.031250
3698.788086	21448.949219
3698.038086	21224.046875
3697.286133	21557.572266
3696.535156	21294.222656
3695.784180	21470.441406
3695.033203	21005.125000
3694.281250	21415.433594
3693.529297	21434.433594
3692.778320	21559.220703
3692.026367	21443.566406
3691.274414	21311.925781
3690.521484	21388.605469
3689.769531	21244.201172
3689.017578	21147.888672
3688.264648	21237.367188
3687.511719	21147.492188
3686.759766	21685.181641
3686.006836	21220.720703
3685.253906	21313.330078
3684.500977	21249.097656
3683.747070	21204.085938
3682.994141	21603.767578
3682.240234	21389.183594
3681.487305	21456.103516
3680.733398	21123.300781
3679.979492	21577.085938
3679.225586	21525.667969
3678.471680	21640.458984
3677.717773	21247.123047
3676.962891	21678.230469
3676.208984	21457.517578
3675.454102	21693.617188
3674.699219	21437.843750
3673.944336	21408.851563
3673.189453	21197.900391
3672.434570	21497.724609
3671.679688	21471.927734
3670.923828	21570.583984
3670.168945	21733.015625
3669.413086	21493.470703
3668.658203	21142.371094
3667.902344	21435.535156
3667.146484	21632.955078
3666.389648	21498.775391
3665.633789	21696.119141
3664.877930	21641.640625
3664.121094	21415.121094
3663.365234	21612.380859
3662.608398	21503.791016
3661.851563	21764.669922
3661.094727	21509.613281
3660.337891	21442.480469
3659.581055	21798.736328
3658.823242	21699.750000
3658.066406	21884.009766
3657.308594	21489.142578
3656.550781	21622.478516
3655.792969	21552.207031
3655.035156	21710.929688
3654.277344	21589.791016
3653.519531	21773.888672
3652.761719	22062.820313
3652.002930	21646.117188
3651.244141	22068.435547
3650.486328	21715.408203
3649.727539	22026.396484
3648.968750	21816.410156
3648.209961	21644.597656
3647.450195	21660.167969
3646.691406	21929.695313
3645.932617	21846.818359
3645.172852	22106.707031
3644.413086	21814.408203
3643.653320	21956.835938
3642.893555	22118.248047
3642.133789	21610.425781
3641.374023	21844.773438
3640.613281	21876.136719
3639.853516	21818.728516
3639.092773	21846.916016
3638.333008	21694.462891
